0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,camada
-0.0900303351043004,-0.156144689203711,0.1403545810227983,-0.0249917548227692,-0.0858648000655662,-0.1872656146045125,0.1866287744452835,0.1234093519708086,0.1845497184226228,-0.1191474282721778,-0.179709036842439,-0.0463781409816571,-0.088159458735833,0.1841938457778642,-0.1730091519832537,-0.1478035739344822,-0.1612408486856101,0.1281802464819261,-0.0286390735952265,-0.0005154306498351,-0.0885157858499873,-0.1358162745481383,0.0727859835025212,0.1597624528981308,0.1238990350521957,0.0892240349468629,-0.0449560743893033,0.1609937541192388,0.1601644763826353,0.0572654295869776,-0.0374976383602249,0.0816547665136237,0.0223395547258973,-0.0574664867840291,0.0191748613044552,-0.1126387957767584,0.0631771551023364,0.1537238189817251,0.0113986924585199,-0.0669513917754744,0.1739342099404929,0.0515907669202253,0.0077102094479033,-0.0354360142185389,0.0179566681686439,-0.0015385491464272,0.1185999823865719,0.1491285694594432,0.1072749545966443,-0.0650259745928743,w1
0.0413542356941255,0.1602384589507429,0.1635676385289227,0.1537305454661699,-0.0714657433873993,0.0555482383437106,0.0207184242690961,-0.0112956669148831,0.1847620947589017,-0.0575406128515021,-0.1014511547991254,0.0222525045256573,-0.1560077194401219,0.088077001777527,-0.1870182563769509,-0.1217551749485959,0.1817327617423849,-0.1348735386223749,-0.174276222774895,-0.1010296613400955,-0.0916341644668956,-0.1528148097710526,-0.0835631745014354,-0.0043303195857387,-0.0292516171412334,-0.1575024756995075,-0.0674024113443989,0.0691478930291536,-0.0274378687022369,-0.0780226738860506,-0.1373859386682304,-0.0487773341315135,0.1041995986377072,-0.0333155585531937,-0.0038520437933215,0.0924320467711005,-0.134380071128105,0.1446531303074821,0.1416735072786899,-0.0336055347639683,0.0807976215493106,-0.0026504016468135,-0.1557127822950946,-0.1410701244420278,-0.1701774704461013,-0.1731456151824633,0.1758500535497173,-0.1313522757198132,-0.1325946300056906,0.0921682132023616,w1
0.0393014098262081,0.1354940508580821,0.0879955620392858,0.0737470903767749,0.0483519502196215,-0.1305476822231807,0.0831649550708079,0.0477853933696839,0.0234992398772176,0.0929557341688345,-0.1408335628225935,0.0910062765565047,0.1406654747398802,-0.119810489403594,0.0749769037031528,0.1471755767842651,-0.1409444531694695,0.0812498388069454,0.0565737621925358,-0.1050689319037131,-0.0773707002531806,0.1773138435537145,-0.0449162700836042,0.1741267689871896,-0.0701276489707707,-0.1545374730420877,0.1163093109419076,0.1412687866178938,-0.1074211839074748,-0.0270661424432729,-0.0626795801629764,0.1522911045508927,-0.0794964884872422,0.0712561505811926,0.0590700283357145,-0.068511484263822,-0.0430596117382081,-0.0547474062493544,-0.0599357414969567,-0.0513702610206038,-0.0760473467612479,0.0790692101454262,-0.0127814047946562,-0.1446317967015049,0.1385644609974154,0.0029551693809063,-0.102362541761378,0.1660017551252753,-0.15139392136363,-0.0906155838602378,w1
-0.0589399304383805,-0.0279592834271075,0.0841695503303947,0.1590696313813003,-0.0286893871144488,-0.0938941920570119,-0.0271884311042946,-0.0516662418116342,0.091293954701265,-0.12080367447395,0.1215793537447559,0.1792704426573549,-0.0258308431119422,0.1079462343904003,0.1384021179233731,-0.1098117571767177,-0.0523137283378791,0.0083952394427469,-0.1126138984520033,-0.1588615073303457,0.0883063933559159,-0.1741976449562508,-0.04260171431705,0.1793961663920463,-0.061432365968071,-0.1753121058226665,0.1001723229323755,-0.1861885290211857,-0.123652932321813,-0.1862537638959152,-0.1208371208587812,0.1761763434132297,-0.1002160459487398,-0.0313249186121787,0.05191335940508,0.016406631449529,-0.1279497358179132,-0.1503320903813701,-0.028196797997004,-0.0225389306964562,-0.1517008615274087,-0.1033064477383968,-0.0226441017775128,0.1699814017256939,-0.1542478640009176,0.1239857159855297,0.1363822332332808,0.017376386440788,0.0920563565646101,0.109425567805455,w1
0.1153151813361328,-0.0762068093182626,0.0746169275193297,-0.1781815643034191,-0.0499241647102911,0.1673719437861507,0.0869890968144035,-0.1152186028650873,0.1186196601511406,0.0202349639411417,0.0796472219220393,0.0939332885749353,-0.1652416707475077,-0.1001846905256007,0.0992277186505826,-0.1681326039031657,-0.0560031847660128,-0.1689300153349782,-0.1140669598123003,-0.1823525846051111,-0.1777803670113029,0.1390414133091508,-0.0408154514563405,-0.118647376957752,0.0212741466600629,0.0286561052651987,-0.0363486361574088,-0.0379383446380806,-0.0926059016966817,-0.0430531335967422,0.1021065316612313,-0.0835570717484436,-0.1547120123341063,-0.1636432561250505,-0.0509328379129505,0.1139168818194799,-0.0541826504480848,-0.1404892796974542,0.0434950841445904,0.0255475259161379,0.0343419881120336,0.0002485404365334,0.1720953375321268,0.1337603267651801,-0.059840197772106,0.0084111443060579,0.0090125365348241,0.0891325484417342,-0.0550941051071824,0.0867434947543603,w1
-0.0459103664453807,0.152661852351488,-0.0885717139978041,-0.07224857681164,-0.0390924457589991,-0.059603852037686,0.1716385855613569,0.0316756428283985,-0.0857490100518025,-0.0494431062802616,-0.0181038918992622,0.0666583632902518,-0.0306994177068949,0.086424811387013,0.127786466006411,-0.0968564585749964,0.1026198941300821,-0.0244999836995002,-0.0842593371183581,0.0416847855918266,0.1749968155889071,0.1232789216719219,-0.1312051894672244,-0.0937735298030513,0.1174998981868578,0.0993116052995584,0.0357496942626129,-0.051656590465663,0.0822939614282685,-0.0567211329433063,0.1126096446727775,0.1162742385768174,0.0335208249911236,-0.014366212351913,-0.024187589398481,-0.115277954874736,-0.1014802486050455,-0.0075126786682102,-0.1315980665079064,0.1621797944998046,-0.1142042971309072,0.1846183583096652,0.0718908148746334,0.0631012931331133,-0.1595027311903659,0.0642647040359345,-0.0189920960599168,0.1435043248100097,-0.0973400239711872,-0.0444867500149038,w1
0.0613727086114852,0.1847688724056357,0.1689962485913008,-0.1250004084530631,-0.0254952022299185,-0.0438552806929276,-0.0373760294281667,0.059999762812904,-0.0497425707344502,0.0451565158684323,-0.1299421901261903,0.1274936892691532,-0.1421618308742427,-0.0450673863924189,0.1364575010195338,-0.0171037123648101,0.1037079566179372,0.0989647823522726,0.1516672239109559,0.0321405249309013,-0.0626596152482666,0.1589818996574788,-0.172925297805989,-0.0907871397904388,0.0513481632878985,0.1003884012098938,-0.0495354503645887,-0.1699214015868052,-0.1685574417845752,0.0848640429404471,-0.0234434745827683,-0.0368339709521714,0.0755321042387391,-0.1100105100681605,-0.0036983668322778,-0.0699936928378947,-0.028054500073284,-0.0133016755493146,-0.105687821513288,-0.137433535990554,-0.1642584249075075,0.1765495149362725,0.1418661267683482,-0.076979386410743,-0.1751151366332632,-0.0201944973439442,0.187667563541219,-0.0028222897205814,0.1853666380281742,0.0587317502106602,w1
-0.0487144127003551,-0.1479366586046728,0.0807863733904729,0.085579594886356,-0.1486008116808451,0.1050534688417811,-0.1851315042647114,-0.1599482886499508,0.127983245600956,0.0166609771914796,0.0364879900728849,0.1287158618905049,-0.1360990621524687,0.0549460753144059,0.0687912862180459,-0.1213083088667071,0.0392344107928604,0.1439663839474174,0.0138045171284291,-0.0062569905491361,0.1725368638945366,0.1530260196417713,-0.0292661357683246,-0.1253635246995348,-0.0118228525965748,-0.0661195119740486,-0.0639977128225642,0.0691779052154012,-0.0189750113511699,0.1595098337624411,-0.0094020568005306,-0.1159342787951037,-0.0455402969593569,-0.0609116436933371,0.0394621728071847,-0.1070190331419396,-0.0507764487637472,0.0605639196345354,-0.0590668058515017,0.1557488256957592,-0.1696976037849982,0.1072381171368544,-0.1289956696710004,0.0802733054901662,0.1515528490432566,-0.1856529864558151,-0.0860483388993176,0.1202100894864783,0.1511310112065902,-0.0632869136208046,w1
-0.0133897313202728,0.1822443965499544,0.0819857370934962,-0.0349006307084193,-0.0980270644156711,-0.1611410596364842,0.1753831791640232,-0.0951839507724607,0.017288892114903,0.0121660489996762,-0.028380102653529,0.1099852339405044,0.1515364652432974,-0.0727646657777408,0.1695596102734079,0.1723653423782871,-0.1062322924235663,-0.0638453381947608,0.1057407664961014,0.1111347669063598,0.1643212189588017,0.1236257996037022,-0.0426608337526264,0.0272590949232742,-0.0870464672130757,-0.0102916985380078,0.0915628037716581,-0.0740438843932092,0.1806618599095238,-0.058022189721921,-0.0568654716106927,0.1758266772897222,0.0808272370541741,-0.1174103452604473,0.0959529241399444,-0.0563386508520224,0.10997149247738,-0.1308643446046017,-0.0271251729893376,0.007898188358865,0.1674567706437525,-0.0980661440801052,0.1761721378429527,-0.0656611660207703,0.0426257298407977,-0.1172357526647103,0.1775732997440484,-0.0153452658702011,-0.1471742464021319,0.1446989931471937,w1
-0.0256382478388102,0.0688590638759129,-0.1623062678183994,0.1452743032873499,-0.1051363277733867,-0.0332188294143073,-0.1654998363750852,0.1681640491512332,-0.1403811163318744,0.0435003932700155,0.0771519049313167,-0.0745886336813283,0.0710454384728853,0.0715454305013989,0.0387209463574288,-0.0296045282830991,-0.1412736175575497,0.0385384267794359,-0.1664892542024929,-0.1209994415175874,0.1358470541070155,-0.1700626033272344,-0.0786332230026769,-0.0107295783825278,0.0519063416910141,0.1612229484924868,0.1367458747821815,0.0037572540816206,0.0222826570409997,0.0909585708100955,0.0063218031529892,0.0916661800513573,0.1210330656774895,-0.0593065534280331,-0.1232589625476738,-0.0733149692892334,-0.0425641373781053,0.1616022383509804,-0.1639263623903022,0.1299705117719356,0.0113460109873316,-0.1486780364406564,-0.1092952720533449,-0.0835205730275105,-0.0261406662631647,0.1795559742907551,-0.1520139395922386,-0.1824551673638313,-0.0312131399715291,-0.1837475501251971,w1
-0.15198657751497,-0.044203330284217,0.0411196111446654,-0.0237545451269142,-0.059156530983187,0.0727285597278832,0.0046244538936569,-0.130518395356343,-0.0333124096823577,0.1665339920404848,0.019070331456547,-0.070324916945386,-0.0972213554333071,-0.0758209933771486,0.1109140740557693,0.0304092846484657,-0.1176881977295424,-0.1211526565863786,-0.1301119140951569,0.1100872121504475,0.1081065368529492,-0.0850477465489834,-0.06219208084203,0.1096741336301672,0.1379666104670193,-0.096844640610248,-0.089969588946496,-0.0500715356386867,0.1129932933167231,-0.1622131363179448,0.12798385943848,0.1118310291774789,-0.0444126454885967,-0.0901180372429509,-0.0817156144511428,0.075860352674201,0.0265684554297817,-0.0012949720688869,0.0951466844033426,-0.0654596509664996,0.0834205846986093,0.0262810809799541,-0.1506533799278089,0.1579383089791837,0.1195087727426536,-0.1272431338957644,-0.1536873454979803,-0.0806010976145737,-0.1730367071363189,0.1489925276592841,w1
0.0993284817171619,0.157534329324803,-0.0923327313809693,-0.1701245025521747,-0.1447018427901936,-0.1456551096682839,-0.1833137180680112,-0.1312536501739788,-0.0935572467663349,0.0319183239049551,0.1840134959492173,0.1408461155608222,-0.0833268549756201,0.1611716145301502,0.1569991593813735,0.0423242940263578,0.0791935595267766,-0.1350471074898599,0.0535781292534211,0.1444237787245486,-0.0352746959984008,-0.027135107180424,-0.1825333195833882,0.1188687842442618,0.0387758272780237,0.119435560633971,-0.0702367234946982,-0.1174581486251895,0.1086743808748508,-0.014631978374983,-0.0229625724041059,0.1643732152462194,0.0605594167142684,0.0192113491276179,0.0697559480033371,-0.0538918308200515,-0.0098837754554259,-0.1106069972468073,0.1009553143048661,-0.1020849699825643,0.0411898173452249,0.0715642770849318,0.0277430672132875,-0.057056558757558,0.1535247299258555,0.1702319697770399,0.1222611921681577,0.1080343974848816,-0.0058492306623249,-0.1023664766582394,w1
-0.1796768451959299,0.1262976416809494,0.0928515885529299,-0.0672662944548339,-0.0452077230290846,-0.1093647835118897,0.0432291287759544,-0.0464360977188547,-0.0426450717154306,-0.026162125497278,0.0656901947692815,0.1124833123539512,-0.0947410605444172,-0.1081905556225932,-0.0332313109703987,0.0147157274175125,0.0370502153116599,-0.1121777276256623,0.0962003265015296,-0.1299608195353983,0.0650830432343362,0.0746620457919969,-0.1552624551899118,-0.18568781457609,-0.1203733159123528,0.0893620873814869,-0.0539053608675998,0.0978059992958679,0.1291761973619278,0.0493770906196669,-0.0978392679655526,0.1077133973160624,-0.1305986826479476,0.1833719598101623,0.0887560158179055,-0.1278173392422192,-0.0648703810080117,-0.0788389721216291,0.0917897861424543,0.1742133544484689,-0.1731296073503978,-0.0635526513933537,-0.0118930911330296,-0.0023670187424996,0.1158247929441677,-0.0113918939005249,0.1487739313283996,0.0295502948085338,-0.046331038421957,-0.1565122253713346,w1
0.0262538464922296,-0.0168152050032262,0.0569701187429348,-0.0359576682110809,-0.0125692430206059,0.069447651285709,0.1703301914097008,0.0684425606930651,-0.0041785982875622,0.1202478395687129,-0.0733368244351245,0.0557830104418601,-0.0848643750902257,0.0007407715011537,-0.1033411699216144,-0.1269558698880929,0.0238447770887822,-0.1548548160168421,-0.0392278516341428,0.1536074148993828,0.082780783339736,-0.1358251842684251,0.0757601203113318,-0.110225122357973,0.1058596952323522,0.0498749714029807,-0.0088148685260405,-0.0968441694446982,-0.0144437635511909,-0.0054049122881796,0.0961530829634108,-0.0187520070564284,-0.0105143785635055,0.1359991919839366,0.1573111651363012,0.0596904939271541,-0.1246289020554118,-0.111200203093365,0.0582418563098487,0.0156409627520794,0.1317029994101611,0.1145237931505578,0.1593109300556074,-0.1408594778031304,-0.0496916568751814,-0.1267880713941906,0.0171750718195154,-0.1656777235672679,0.057173329500966,0.1613432681182864,w1
0.1778644635605862,0.1333127482027532,-0.1438882509839809,-0.0194042888628696,0.0461871788758063,-0.0380396688234623,-0.1811380880521009,-0.0271338655378921,0.0995741108137927,-0.1708537019191546,-0.158678837591397,0.0183336680526503,-0.0580514323449999,0.0177754097011952,-0.0269171390443803,-0.1016431987501716,0.05424295884241,0.1678234045354233,0.0341596498938576,0.0662539156435104,-0.0469523738220466,0.1084278394785313,-0.1729427128105378,-0.0370856746293536,0.0805595274122582,-0.1598717237448461,0.159848211670616,0.1380373562430256,0.0929093424528748,-0.101843718103626,-0.1620397643132989,-0.0242074668635064,-0.0491275927492055,-0.1622352940233968,0.0273903278443049,0.1746176146043837,0.0776651350384769,0.1454364951979877,-0.1752499682638642,-0.1025203279899327,0.0912398579078368,0.0794319829455699,-0.1486800042379869,0.1803046191820299,-0.0647789719950473,-0.0698147300922614,0.0255288735692767,0.1365520019463591,-0.0033844229070962,0.052110461029481,w1
0.1487807351513569,-0.1462639749466392,0.0811695785769119,0.1860345505763024,-0.0148100858693068,0.1544666263305789,-0.1427600857986335,0.0380995759463527,0.0933224952510061,0.183045011058723,0.1156289010334046,-0.1303929726084388,0.0756135663386516,-0.169306979824252,0.0175198655276082,0.1431232596342753,-0.0866913409984034,-0.0874460382334292,0.141830416475597,-0.1558235301324488,-0.0858861205096942,0.1114554218773664,-0.1504184143216165,0.0410655580575475,-0.1787346491344283,-0.0433496353075527,0.1020030226157128,0.1188248207753617,0.0753032552437022,-0.1104278542243897,0.0876432467447571,0.0757821445131464,0.1346174772083333,0.157295981376752,0.1362970933089014,0.0602204371575455,0.0985187681570246,0.1429200886374812,-0.0133006948797774,-0.0449714454045081,-0.1090560723679444,-0.0880948544176353,0.0166391695053111,-0.1381147580738851,0.1115995835968372,-0.1225377132309917,-0.050989409140922,-0.1312130982686014,0.1321120617571036,0.1148268510314543,w1
-0.0563049454731331,-0.0270481984705946,0.1470323737287371,-0.1458473944962764,0.1687529088853868,-0.0971156495222391,0.0569802802549011,-0.0347110712778536,-0.0066953557775789,-0.1524643966208183,0.0370567771937785,0.1326261543835107,-0.0166947290326111,0.0944209180434153,-0.063752324875924,0.0356637015986089,-0.1474141387129743,0.1433097711567067,0.1662971209358134,0.1560951695614664,-0.0163952912425624,-0.1436227723532001,-0.0063683153965076,0.0286916562108134,0.0251404143530571,0.0588362599620199,-0.0972180272841913,-0.1605622366109537,-0.0320266898691525,0.0576388103925541,-0.0828207073806928,0.0910814225206998,0.1086353895127016,-0.088622244884792,0.0432120846952764,-0.17371298735337,-0.0133702835376763,-0.0938355473601158,0.0980941864553409,0.0101762583302626,0.0632098947290678,-0.0524033201756216,0.0548401571930037,-0.1695356556523211,-0.0913812498448537,-0.0568719373261842,-0.0131606187976454,0.1068777485850684,-0.0651764275793835,0.0973166607460827,w1
0.0199570011254777,0.0617719546034194,0.0517568206037721,-0.0877419314250747,-0.0355307012054161,0.1853612949398418,-0.1644680010692592,-0.066726134271534,-0.0328170944806612,-0.0537922477894365,-0.0268748086531435,0.1262734143944297,0.1794897557401082,0.1328205424414239,-0.0756832263758567,0.0017278242589685,0.0420621705779657,-0.1848250455690546,-0.1427177150091838,0.052687213713974,0.0263021258689727,0.054626898737358,0.1313876395034984,-0.0437749921009133,-0.1508071439575298,0.0304913089153394,0.1248519564916626,-0.1006499239374986,-0.0393645611953342,-0.1590021283579417,-0.0137190876982971,-0.0678587438147059,0.0594362255428437,-0.0402038673659328,0.0754164714326467,-0.1210951081985042,0.1008520131887026,-0.0420640133772856,-0.0071476092806463,-0.1074252080784604,0.0945863494122841,-0.0783551171034017,0.1489048606953304,-0.0392212241962404,-0.0048831963241735,-0.0142151884873404,0.0389008912538163,0.0354613640421916,0.0278285002723144,-0.124190552177031,w1
-0.0820521609859366,0.0194374686466605,0.1866679690023785,-0.0449440718094929,-0.0605779245904996,-0.0484528459338871,0.1237562834488932,0.0582932955948951,0.1523308812533404,-0.1446758367538733,0.0931464323346346,-0.0266718807317077,0.1281289268907108,-0.0995563497990394,-0.1386183823028959,0.0888073362892852,-0.0927798818551491,-0.0037470531816089,-0.1009139410397246,0.0591737655658609,0.0145340682564335,0.0164540660229491,0.0771591373327034,-0.1720494682417915,-0.1745897324419182,-0.1495627689095487,-0.0197251253654678,-0.0588366946587778,-0.0868480965403797,0.1438045583671042,0.1452278879990612,-0.1000145884611422,0.1206775066859567,0.0009950278878373,0.1225244300963701,-0.0722174708385319,-0.0216559011261187,-0.1140499716446101,0.1682319015511133,-0.0619536234547325,-0.0432164194224601,0.0543246143379596,-0.1324039732099355,-0.171454226166887,-0.0114221452906167,-0.0353522179432017,0.1212680673782383,-0.1699964198685529,-0.1663774302113927,0.0799731622675909,w1
0.0629383217889657,-0.0813406832540537,-0.1044267345637911,0.0228575673682988,0.0463738645628361,0.1310886312995323,-0.0511684001683884,-0.118577292389823,-0.1598114528195943,-0.0620054015280881,-0.0625457606736648,0.1774577745071404,-0.0878551136897313,0.1477292897072284,0.1255185608968933,0.0487313510323283,-0.1214230678735359,-0.162563235505161,-0.1533169964253483,-0.1877391543487939,0.082133578742416,-0.0303241468740035,0.1226582327431884,-0.0172275383818138,0.1102789567183955,0.0754981122335247,-0.1114129731832803,-0.1016036381770875,-0.1708161037587858,0.0156875881424966,-0.0262347899713646,0.1431899231783267,-0.170106658933841,0.1876630368435478,0.0693274441925534,0.1314431970044453,-0.1008571360588673,0.1826665701790812,-0.1800346343083169,-0.0676583571365946,0.0370225644693778,-0.0154795635346338,0.1234200228933547,0.1287162442825716,-0.1491409663714606,0.085716065272622,0.060086155910981,0.1317011441569913,-0.0805880284833863,0.1624472578171041,w1
-0.1587851590520836,0.1644360533969408,0.144631357612459,-0.0996991613913654,-0.1873106847794728,-0.1601932938877513,0.1240580606524569,-0.0290350180811425,0.0622804927469189,0.070044141712347,0.0715653563663122,-0.1823616166618437,-0.157775544411938,-0.076470988043428,0.0868869493668076,0.0009983845138956,7.724349843996059e-05,-0.0780313956472032,0.0805169586386834,-0.0656340434368873,0.0152209004921376,0.0805515012137254,0.0411572724374217,-0.0898825714832553,0.0217507976431836,-0.051004863327321,-0.1716752137666293,-0.1185854641043887,0.0773181197498256,-0.0016176233178541,-0.0993199995016875,-0.1683463904970258,-0.0235027331028322,-0.0672978272385812,-0.0465189615731795,-0.0822138321775553,0.1795537852085759,0.117139656718697,-0.0699043224346921,0.0140008122220137,0.024738589366245,-0.1073849548459198,0.1028353981827511,0.1374079657300157,0.0422963629900569,0.1374741858450433,0.033652218732596,0.0254882922050831,0.00609236865787,-0.0381052669783388,w1
